id,title,Service ID,HTML
15513,Service 446: Family League: Community School Programs and Out of School Time,446,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>10,965,807</td><td>11,937,770</td><td>22,903,577</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>10,749,513</td><td>13,250,157</td><td>23,999,670</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>11,810,043</td><td>13,726,000</td><td>25,536,043</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
15074,Service 500: Street Lighting,500,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>19,263,768</td><td>0</td><td>19,263,768</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>34</td><td>0</td><td>34</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>21,644,607</td><td>0</td><td>21,644,607</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>34</td><td>0</td><td>34</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>22,155,657</td><td>0</td><td>22,155,657</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>34</td><td>0</td><td>34</td></tr></tbody></table>"
15075,Service 548: Conduits,548,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>9,911,130</td><td>9,911,130</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>119</td><td>119</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>12,308,498</td><td>12,308,498</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>119</td><td>119</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>12,597,837</td><td>12,597,837</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>119</td><td>119</td></tr></tbody></table>"
13711,Service 593: Community Support Projects,593,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>11</td><td>5,230,781</td><td>5,230,792</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>13</td><td>13</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,000,000</td><td>9,984,581</td><td>11,984,581</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>13</td><td>13</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>10,220,760</td><td>10,220,760</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>13</td><td>13</td></tr></tbody></table>"
14937,Service 600: Administration-Fire,600,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>6,371,743</td><td>190,840</td><td>6,562,583</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>35</td><td>0</td><td>35</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>9,160,725</td><td>1,978,672</td><td>11,139,397</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>35</td><td>0</td><td>35</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>9,349,264</td><td>2,024,182</td><td>11,373,446</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>35</td><td>0</td><td>35</td></tr></tbody></table>"
14938,Service 602: Fire Suppression and Emergency Rescue,602,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>161,954,117</td><td>2,829,696</td><td>164,783,813</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>1,161</td><td>0</td><td>1,161</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>162,388,270</td><td>6,093,068</td><td>168,481,338</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>1,191</td><td>0</td><td>1,191</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>171,129,507</td><td>6,094,097</td><td>177,223,604</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>1,160</td><td>0</td><td>1,160</td></tr></tbody></table>"
14964,Service 605: Head Start,605,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>489,463</td><td>7,858,464</td><td>8,347,927</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>8</td><td>8</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>533,730</td><td>8,044,087</td><td>8,577,817</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>8</td><td>8</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>546,006</td><td>8,273,645</td><td>8,819,651</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>8</td><td>8</td></tr></tbody></table>"
13677,Service 608: Emergency Management,608,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,089,042</td><td>0</td><td>1,089,042</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>687,496</td><td>920,866</td><td>1,608,362</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>658,451</td><td>942,046</td><td>1,600,497</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table>"
13678,Service 609: Emergency Medical Services,609,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>26,996,819</td><td>845,873</td><td>27,842,692</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>319</td><td>0</td><td>319</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>30,257,988</td><td>21,321,963</td><td>51,579,951</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>319</td><td>0</td><td>319</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>33,221,639</td><td>21,334,043</td><td>54,555,682</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>321</td><td>0</td><td>321</td></tr></tbody></table>"
14939,Service 610: Community Education and Special Events,610,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>251,995</td><td>0</td><td>251,995</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>1</td><td>0</td><td>1</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>391,371</td><td>0</td><td>391,371</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>0</td><td>2</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>416,445</td><td>0</td><td>416,445</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>0</td><td>2</td></tr></tbody></table>"
14940,Service 611: Fire Code Enforcement,611,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>4,939,536</td><td>100,003</td><td>5,039,539</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>33</td><td>0</td><td>33</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>5,450,582</td><td>349,827</td><td>5,800,409</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>33</td><td>0</td><td>33</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>5,764,122</td><td>357,873</td><td>6,121,995</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>33</td><td>0</td><td>33</td></tr></tbody></table>"
