Service ID,Service Name,Type,PMID,Priority Measure,2015,2016,2017,2018,2019,2020,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020
70123,Performance Measures,Output,92230,# of vehicles impounded and towed,32150,33000,31775,30926,30926,30926,0,0,0,0,0,0
70123,Performance Measures,Effectiveness,92232,% of primary roadways at wet pavement within 8 hours of end of weather event,100,100,100,100,100,100,0,0,0,0,0,0
70123,Performance Measures,Effectiveness,92236,% of light repairs completed on time,75,100,100,100,97,90,0,0,0,0,0,0
70123,Performance Measures,Output,92239,"# of events served with set-up and breakdown of booths, etc.",250,250,296,328,328,328,0,0,0,0,0,0
70123,Performance Measures,Efficiency,92243,% of Traffic Signals repaired within 24 hours of reporting,95,100,100,100,100,0,0,0,0,0,0,0
70123,Performance Measures,Efficiency,92246,% of potholes repaired within 48 hours of reporting,100,100,95,100,100,100,0,0,0,0,0,0
70123,Performance Measures,Output,92248,Total # of lane miles resurfaced by internal crews,60,60,60,60,50,40,0,0,0,0,0,0
70123,Performance Measures,Output,126434,"# of ""safe routes to school"" marked",0,14,22,22,15,0,0,0,0,0,0,0
73536,Enhancement Request FY20 ,Efficiency,129848,% of participants with managed plans who have personalized their accounts,0,90,90,90,90,90,0,0,0,0,0,0
73536,Enhancement Request FY20 ,Outcome,129849,% of City employees saving at least 10% of salary towards retirement,0,90,25,25,25,50,0,0,0,0,0,0
73536,Enhancement Request FY20 ,Effectiveness,336464,#of new participant enrollments in the DCP,0,0,0,180,205,205,0,0,0,0,0,0
73536,Enhancement Request FY20 ,Effectiveness,336465,% of plan members with allocations to three or more asset classes,0,0,0,82,85,85,0,0,0,0,0,0
73536,Enhancement Request FY20 ,Output,336466,# of City employees attending an educational seminar or presentation,0,0,0,710,785,785,0,0,0,0,0,0
77963,Service 806: Mobile Workforce Center,Output,323710,# of established Baltimore City Neighborhoods on the route,0,0,0,5,10,10,0,0,0,0,0,0
77963,Service 806: Mobile Workforce Center,Output,323711,# of Baltimore City residents who receive assistance through the Mobile Workforce Center,0,0,0,400,2400,1200,0,0,0,0,0,0
77963,Service 806: Mobile Workforce Center,Efficiency,323715,Average $ cost per person receiving assistance through the Mobile Workforce Center,0,0,0,750,210,452,0,0,0,0,0,0
77963,Service 806: Mobile Workforce Center,Effectiveness,323716,# of Mobile Workforce Center customers who receive job readiness services,0,0,0,160,960,600,0,0,0,0,0,0
77963,Service 806: Mobile Workforce Center,Outcome,323717,# of residents who obtain employment or gain job advancement after receiving Mobile Workforce Center services,0,0,0,70,450,300,0,0,0,0,0,0
81595,Service 500: Street Lighting (MOSS),Transportation,339670,% of citizens rating street lighting services 'good' or 'excellent',75,75,75,75,75,0,0,0,0,0,0,0
81600,Service 683: Street Management (MOSS),Transportation,339680,% of streets meeting acceptable pavement condition standard (MOSS),62,62,64,65,65,0,0,0,0,0,0,0
81600,Service 683: Street Management (MOSS),Transportation,339684,% of citizens rating street and sidewalk maintenance as good or excellent (MOSS),29,32,30,30,30,0,0,0,0,0,0,0
81603,Service 687: Inner Harbor Services-DOT (MOSS),Transportation,339695,% of citizens rating the Inner Harbor appearance as good or excellent (MOSS),0,60,67,67,60,0,0,0,0,0,0,0
81604,Service 688: Snow and Ice Control (MOSS),Transportation,339701,% of citizens rating snow removal services as good or excellent,60,85,62,62,62,0,0,0,0,0,0,0
81611,Service 695: Dock Master (MOSS),Transportation,339731,% of Marina customers who said they were satisfied or very satisfied with service received (MOSS),100,90,100,100,100,0,0,0,0,0,0,0
82645,Sanitary System Preventative Maintenance,Output,92510,Linear Feet of water distribution system rehabilitated/replaced,78337,99588,79800,79800,0,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),Effectiveness,379537,% of Invoices Paid in 30 days (Copy),100,100,100,100,100,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),MOSS Only,379537,% of Invoices Paid in 30 days (Copy),100,100,100,100,100,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),New MOSS 2018,379537,% of Invoices Paid in 30 days (Copy),100,100,100,100,100,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),Efficiency,379538,Cycle Time to Pay Invoice (Copy),30,30,30,30,30,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),MOSS Only,379538,Cycle Time to Pay Invoice (Copy),30,30,30,30,30,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),New MOSS 2018,379538,Cycle Time to Pay Invoice (Copy),30,30,30,30,30,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),MOSS Only,379539,# of Invoices Paid (Copy),135000,120000,120000,120000,120000,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),New MOSS 2018,379539,# of Invoices Paid (Copy),135000,120000,120000,120000,120000,0,0,0,0,0,0,0
93210,Service 702: Accounts Payable (Copy),Output,379539,# of Invoices Paid (Copy),135000,120000,120000,120000,120000,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),Effectiveness,379531,# of Refunds Processed (Copy),20000,20000,16000,16000,16000,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),MOSS Only,379531,# of Refunds Processed (Copy),20000,20000,16000,16000,16000,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),New MOSS 2018,379531,# of Refunds Processed (Copy),20000,20000,16000,16000,16000,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),Efficiency,379532,Average # of Days for Month-End Close (Copy),5,5,5,5,5,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),MOSS Only,379532,Average # of Days for Month-End Close (Copy),5,5,5,5,5,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),New MOSS 2018,379532,Average # of Days for Month-End Close (Copy),5,5,5,5,5,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),MOSS Only,379533,# of Transactions/Journal Entries (Copy),2700000,2700000,2600000,2600000,2600000,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),New MOSS 2018,379533,# of Transactions/Journal Entries (Copy),2700000,2700000,2600000,2600000,2600000,0,0,0,0,0,0,0
93211,Service 704: Accounting (Copy),Output,379533,# of Transactions/Journal Entries (Copy),2700000,2700000,2600000,2600000,2600000,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),Effectiveness,379547,% of Service Requests Closed on Time (Copy),95,95,95,95,98,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),MOSS Only,379547,% of Service Requests Closed on Time (Copy),95,95,95,95,98,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),New MOSS 2018,379547,% of Service Requests Closed on Time (Copy),95,95,95,95,98,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),Effectiveness,379548,Call Center Average Wait Time (Copy),7,5,7,7,9,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),MOSS Only,379548,Call Center Average Wait Time (Copy),7,5,7,7,9,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),New MOSS 2018,379548,Call Center Average Wait Time (Copy),7,5,7,7,9,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),Effectiveness,379549,Collection Rate on Real Property Tax (Copy),96,96,97,97,97,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),MOSS Only,379549,Collection Rate on Real Property Tax (Copy),96,96,97,97,97,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),New MOSS 2018,379549,Collection Rate on Real Property Tax (Copy),96,96,97,97,97,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),Efficiency,379550,Cost per Payment Transaction (Copy),0.86,1,0.9,0.9,0.9,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),MOSS Only,379550,Cost per Payment Transaction (Copy),0.86,1,0.9,0.9,0.9,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),New MOSS 2018,379550,Cost per Payment Transaction (Copy),0.86,1,0.9,0.9,0.9,0,0,0,0,0,0,0
93212,Service 148: Revenue Collections (Copy),Output,379551,# of Calls Requiring Assistance (Copy),300000,260000,270000,270000,300000,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),Effectiveness,379544,Interest Rate on GO Bonds Issued (Copy),4,4,4.25,4.25,5.5,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),MOSS Only,379544,Interest Rate on GO Bonds Issued (Copy),4,4,4.25,4.25,5.5,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),New MOSS 2018,379544,Interest Rate on GO Bonds Issued (Copy),4,4,4.25,4.25,5.5,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),MOSS Only,379545,Rate of Return on Short-Term (6-month) investments (Copy),0.2,0.25,0.3,0.65,1,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),New MOSS 2018,379545,Rate of Return on Short-Term (6-month) investments (Copy),0.2,0.25,0.3,0.65,1,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),Output,379545,Rate of Return on Short-Term (6-month) investments (Copy),0.2,0.25,0.3,0.65,1,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),Effectiveness,379546,% of Bond Payments Made on Time (Copy),100,100,100,100,100,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),MOSS Only,379546,% of Bond Payments Made on Time (Copy),100,100,100,100,100,0,0,0,0,0,0,0
93213,Service 150: Treasury and Debt Management (Copy),New MOSS 2018,379546,% of Bond Payments Made on Time (Copy),100,100,100,100,100,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),MOSS Only,379540,# of Bids per Formal Solicitation (Copy),4,4,4,4,5,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),New MOSS 2018,379540,# of Bids per Formal Solicitation (Copy),4,4,4,4,5,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),Outcome,379540,# of Bids per Formal Solicitation (Copy),4,4,4,4,5,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),Effectiveness,379541,% of Purchase Orders Issued Meeting Benchmark Timeframes (Copy),93,90,90,90,90,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),MOSS Only,379541,% of Purchase Orders Issued Meeting Benchmark Timeframes (Copy),93,90,90,90,90,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),New MOSS 2018,379541,% of Purchase Orders Issued Meeting Benchmark Timeframes (Copy),93,90,90,90,90,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),Effectiveness,379542,# of Vendors Registered in CitiBuy (Copy),16000,17000,18000,18000,21000,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),MOSS Only,379542,# of Vendors Registered in CitiBuy (Copy),16000,17000,18000,18000,21000,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),New MOSS 2018,379542,# of Vendors Registered in CitiBuy (Copy),16000,17000,18000,18000,21000,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),MOSS Only,379543,# of Purchase Orders Issued (Copy),21000,22000,23000,23000,24000,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),New MOSS 2018,379543,# of Purchase Orders Issued (Copy),21000,22000,23000,23000,24000,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),Output,379543,# of Purchase Orders Issued (Copy),21000,22000,23000,23000,24000,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),MOSS Only,379559,# of Trainings Conducted (Copy),0,0,25,200,225,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),New MOSS 2018,379559,# of Trainings Conducted (Copy),0,0,25,200,225,0,0,0,0,0,0,0
93215,Service 699: Procurement (Copy),Output,379559,# of Trainings Conducted (Copy),0,0,25,200,225,0,0,0,0,0,0,0
93216,Service 700: Surplus Property Disposal (Copy),MOSS Only,379568,Revenue Generated Annually (Copy),350000,400000,450000,450000,550000,0,0,0,0,0,0,0
93216,Service 700: Surplus Property Disposal (Copy),New MOSS 2018,379568,Revenue Generated Annually (Copy),350000,400000,450000,450000,550000,0,0,0,0,0,0,0
93216,Service 700: Surplus Property Disposal (Copy),Outcome,379568,Revenue Generated Annually (Copy),350000,400000,450000,450000,550000,0,0,0,0,0,0,0
93216,Service 700: Surplus Property Disposal (Copy),MOSS Only,379569,# of Auctions Hosted (Copy),35,35,35,35,35,0,0,0,0,0,0,0
93216,Service 700: Surplus Property Disposal (Copy),New MOSS 2018,379569,# of Auctions Hosted (Copy),35,35,35,35,35,0,0,0,0,0,0,0
93216,Service 700: Surplus Property Disposal (Copy),Output,379569,# of Auctions Hosted (Copy),35,35,35,35,35,0,0,0,0,0,0,0
93217,Service 701: Printing Services (Copy),MOSS Only,379560,# of Billable Jobs (Copy),0,0,0,0,0,0,15000,10000,10000,10000,10000,0
93217,Service 701: Printing Services (Copy),New MOSS 2018,379560,# of Billable Jobs (Copy),0,0,0,0,0,0,15000,10000,10000,10000,10000,0
93217,Service 701: Printing Services (Copy),Output,379560,# of Billable Jobs (Copy),0,0,0,0,0,0,15000,10000,10000,10000,10000,0
93217,Service 701: Printing Services (Copy),Efficiency,379561,% Cost Recovery (Copy),110,110,100,100,100,0,0,0,0,0,0,0
93217,Service 701: Printing Services (Copy),MOSS Only,379561,% Cost Recovery (Copy),110,110,100,100,100,0,0,0,0,0,0,0
93217,Service 701: Printing Services (Copy),New MOSS 2018,379561,% Cost Recovery (Copy),110,110,100,100,100,0,0,0,0,0,0,0
93217,Service 701: Printing Services (Copy),Efficiency,379563,Average # of days for print job turnaround (Copy),10,10,10,10,10,0,0,0,0,0,0,0
93217,Service 701: Printing Services (Copy),MOSS Only,379563,Average # of days for print job turnaround (Copy),10,10,10,10,10,0,0,0,0,0,0,0
93217,Service 701: Printing Services (Copy),New MOSS 2018,379563,Average # of days for print job turnaround (Copy),10,10,10,10,10,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),MOSS Only,379534,# of Off-Cycle Checks (Copy),2400,2200,1400,1400,1400,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),New MOSS 2018,379534,# of Off-Cycle Checks (Copy),2400,2200,1400,1400,1400,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),Output,379534,# of Off-Cycle Checks (Copy),2400,2200,1400,1400,1400,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),Efficiency,379535,Cost per Check (Copy),2.35,2.35,2.4,2.5,0,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),MOSS Only,379535,Cost per Check (Copy),2.35,2.35,2.4,2.5,0,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),New MOSS 2018,379535,Cost per Check (Copy),2.35,2.35,2.4,2.5,0,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),MOSS Only,379536,# of Payroll Checks/Advices Issued (Copy),565000,560000,350000,350000,390000,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),New MOSS 2018,379536,# of Payroll Checks/Advices Issued (Copy),565000,560000,350000,350000,390000,0,0,0,0,0,0,0
93218,Service 703: Payroll (Copy),Output,379536,# of Payroll Checks/Advices Issued (Copy),565000,560000,350000,350000,390000,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),MOSS Only,379528,Annual recommended $ saved from management research projects (Copy),3000000,3000000,2000000,2000000,2000000,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),New MOSS 2018,379528,Annual recommended $ saved from management research projects (Copy),3000000,3000000,2000000,2000000,2000000,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),Outcome,379528,Annual recommended $ saved from management research projects (Copy),3000000,3000000,2000000,2000000,2000000,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),Effectiveness,379529,Average # of days to approve requisition (Copy),2,2,2,2,0,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),MOSS Only,379529,Average # of days to approve requisition (Copy),2,2,2,2,0,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),New MOSS 2018,379529,Average # of days to approve requisition (Copy),2,2,2,2,0,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),Effectiveness,379530,Revenue Forecast Accuracy (variance from budget) (Copy),2,2,2,2,2,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),MOSS Only,379530,Revenue Forecast Accuracy (variance from budget) (Copy),2,2,2,2,2,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),New MOSS 2018,379530,Revenue Forecast Accuracy (variance from budget) (Copy),2,2,2,2,2,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),Effectiveness,379553,# of Residents engaged in annual budget planning process (Copy),0,0,0,2835,3000,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),MOSS Only,379553,# of Residents engaged in annual budget planning process (Copy),0,0,0,2835,3000,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),New MOSS 2018,379553,# of Residents engaged in annual budget planning process (Copy),0,0,0,2835,3000,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),Effectiveness,379572,% of Results Team recommendations adopted in the Budget (Copy),0,0,0,80,80,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),MOSS Only,379572,% of Results Team recommendations adopted in the Budget (Copy),0,0,0,80,80,0,0,0,0,0,0,0
93220,Service 708: Operating Budget Management (Copy),New MOSS 2018,379572,% of Results Team recommendations adopted in the Budget (Copy),0,0,0,80,80,0,0,0,0,0,0,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),MOSS Only,379558,$ Estimated Increase in Property Tax Revenue Attributable to Successful Appeals (Copy),0,0,0,0,0,0,0,0,600000,1250000,1250000,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),New MOSS 2018,379558,$ Estimated Increase in Property Tax Revenue Attributable to Successful Appeals (Copy),0,0,0,0,0,0,0,0,600000,1250000,1250000,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),Outcome,379558,$ Estimated Increase in Property Tax Revenue Attributable to Successful Appeals (Copy),0,0,0,0,0,0,0,0,600000,1250000,1250000,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),MOSS Only,379564,# of Appraisals Completed (Copy),0,0,0,0,0,0,0,0,650,700,700,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),New MOSS 2018,379564,# of Appraisals Completed (Copy),0,0,0,0,0,0,0,0,650,700,700,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),Output,379564,# of Appraisals Completed (Copy),0,0,0,0,0,0,0,0,650,700,700,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),Efficiency,379565,# of Days from Request to Services Rendered for CHAP Tax Credit Valuations (Copy),0,0,0,0,0,0,0,0,7,7,5,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),MOSS Only,379565,# of Days from Request to Services Rendered for CHAP Tax Credit Valuations (Copy),0,0,0,0,0,0,0,0,7,7,5,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),New MOSS 2018,379565,# of Days from Request to Services Rendered for CHAP Tax Credit Valuations (Copy),0,0,0,0,0,0,0,0,7,7,5,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),MOSS Only,379566,# of Tax Credits Granted in the Tax Credit System (Copy),0,0,3692,3950,4539,0,0,0,0,0,0,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),New MOSS 2018,379566,# of Tax Credits Granted in the Tax Credit System (Copy),0,0,3692,3950,4539,0,0,0,0,0,0,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),Output,379566,# of Tax Credits Granted in the Tax Credit System (Copy),0,0,3692,3950,4539,0,0,0,0,0,0,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),Effectiveness,379567,# of Tax Credit Applications Rejected or Revoked (Copy),0,0,0,0,0,0,0,0,30,35,40,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),MOSS Only,379567,# of Tax Credit Applications Rejected or Revoked (Copy),0,0,0,0,0,0,0,0,30,35,40,0
93221,Service 710: Fiscal Integrity and Recovery (Copy),New MOSS 2018,379567,# of Tax Credit Applications Rejected or Revoked (Copy),0,0,0,0,0,0,0,0,30,35,40,0
93222,Service 711: Finance Project Management (Copy),MOSS Only,379554,# of Functional Design Documents completed    (Copy),8,2,2,2,4,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),New MOSS 2018,379554,# of Functional Design Documents completed    (Copy),8,2,2,2,4,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),Output,379554,# of Functional Design Documents completed    (Copy),8,2,2,2,4,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),MOSS Only,379555,# of Systems transferred off mainframe (Copy),1,3,2,2,2,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),New MOSS 2018,379555,# of Systems transferred off mainframe (Copy),1,3,2,2,2,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),Output,379555,# of Systems transferred off mainframe (Copy),1,3,2,2,2,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),Effectiveness,379556,# of software packages identified that meet 80% of the user requirements   (Copy),2,2,2,2,2,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),MOSS Only,379556,# of software packages identified that meet 80% of the user requirements   (Copy),2,2,2,2,2,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),New MOSS 2018,379556,# of software packages identified that meet 80% of the user requirements   (Copy),2,2,2,2,2,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),MOSS Only,379557,% of Billing Systems removed from the mainframe or new systems        (Copy),10,10,10,10,5,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),New MOSS 2018,379557,% of Billing Systems removed from the mainframe or new systems        (Copy),10,10,10,10,5,0,0,0,0,0,0,0
93222,Service 711: Finance Project Management (Copy),Outcome,379557,% of Billing Systems removed from the mainframe or new systems        (Copy),10,10,10,10,5,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),MOSS Only,379552,# of Random Drug/Alcohol Tests Completed (Copy),3100,3500,3500,3500,3500,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),New MOSS 2018,379552,# of Random Drug/Alcohol Tests Completed (Copy),3100,3500,3500,3500,3500,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),Output,379552,# of Random Drug/Alcohol Tests Completed (Copy),3100,3500,3500,3500,3500,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),MOSS Only,379562,$ associated with motor vehicle accident injuries (excluding Police and Fire) (Copy),0,0,3000000,3000000,3000000,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),New MOSS 2018,379562,$ associated with motor vehicle accident injuries (excluding Police and Fire) (Copy),0,0,3000000,3000000,3000000,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),Output,379562,$ associated with motor vehicle accident injuries (excluding Police and Fire) (Copy),0,0,3000000,3000000,3000000,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),MOSS Only,379570,Claims received annually (per 100 employees) (Copy),0,0,15,15,15,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),New MOSS 2018,379570,Claims received annually (per 100 employees) (Copy),0,0,15,15,15,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),Output,379570,Claims received annually (per 100 employees) (Copy),0,0,15,15,15,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),Effectiveness,379571,Claim cost per employee (Copy),0,0,2711,2715,2715,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),MOSS Only,379571,Claim cost per employee (Copy),0,0,2711,2715,2715,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),New MOSS 2018,379571,Claim cost per employee (Copy),0,0,2711,2715,2715,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),MOSS Only,379573,% of agency requested safety evaluations requiring corrective action (Copy),0,0,45,50,50,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),New MOSS 2018,379573,% of agency requested safety evaluations requiring corrective action (Copy),0,0,45,50,50,0,0,0,0,0,0,0
93223,Service 707: Risk Management for Employee Injuries (Copy),Outcome,379573,% of agency requested safety evaluations requiring corrective action (Copy),0,0,45,50,50,0,0,0,0,0,0,0
93225,Service 608: Emergency Management (MOSS),Outcome,379606,% of City agencies with a complete Continuity of Operations Plan (COOP) (MOSS),80,85,85,85,0,0,0,0,0,0,0,0
93225,Service 608: Emergency Management (MOSS),Outcome,379607,% of City residents with emergency preparedness kits (MOSS),77,79,79,75,0,0,0,0,0,0,0,0
93225,Service 608: Emergency Management (MOSS),Effectiveness,379608,% of City Critical Infrastructure and Key Resources partners registered in the Baltimore Emergency Communications Network (BECON) (MOSS),95,100,100,0,0,0,0,0,0,0,0,0
93225,Service 608: Emergency Management (MOSS),Efficiency,379609,% of City personnel trained for National Incident Management System level (MOSS),95,95,95,0,0,0,0,0,0,0,0,0
93225,Service 608: Emergency Management (MOSS),Output,379610,# of new volunteers trained in the Community Emergency Response Team (CERT) program (MOSS),50,50,50,60,0,0,0,0,0,0,0,0
93232,Service 613: Fire Facilities Maintenance and Replacement (MOSS),Effectiveness,379682,% of ground ladders tested each year in compliance with NFPA 1932,0,0,0,100,100,0,0,0,0,0,0,0
96426,Service 872: Workers’ Compensation Practice,Output,403012,# of claims handled each year,0,0,0,0,0,4000,0,0,0,0,0,0
96426,Service 872: Workers’ Compensation Practice,Output,403095,# of appeals handled,0,0,0,0,0,100,0,0,0,0,0,0
96426,Service 872: Workers’ Compensation Practice,Effectiveness,403135,"% of ""Yes/No"" issues tried and won",0,0,0,0,0,5,0,0,0,0,0,0
96426,Service 872: Workers’ Compensation Practice,Outcome,403139,% of savings below the mid-point rating,0,0,0,0,0,1,0,0,0,0,0,0
97178,Service 593: Community Support Projects (Copy),Outcome,399001,"# of households that receive housing related services (housing/foreclosure prevention counseling, lead paint remediation, housing rehab, etc.) (Copy)",5500,5850,6900,6000,6200,5600,0,0,0,0,0,0
97178,Service 593: Community Support Projects (Copy),Outcome,399002,"# of persons who receive socio-economic services (health, economic development, senior services, education, employment and job training, literacy etc.) (Copy)",20100,21500,23500,24500,26700,25500,0,0,0,0,0,0
97178,Service 593: Community Support Projects (Copy),Effectiveness,399003,% of activities carried out by subrecipients and City agencies that met contractual goals. (Copy),96,97,97,97,97,97,0,0,0,0,0,0
97178,Service 593: Community Support Projects (Copy),Output,399008,# of times subrecipients and City agencies are monitored against contractual goals (Copy),284,265,265,275,272,250,0,0,0,0,0,0
97178,Service 593: Community Support Projects (Copy),Efficiency,399015,% of all monitoring review letters sent within 15 working days following an onsite programmatic or financial compliance review (Copy),0,0,0,0,0,80,0,0,0,0,0,0
97179,Service 604-Before and After Care (Copy),Effectiveness,398999,% of children who begin the school ready to learn (Copy),60,100,90,90,0,90,0,0,0,0,0,0
97179,Service 604-Before and After Care (Copy),Efficiency,399000,Average cost per child per year (Copy),4000,4000,4000,4000,4000,4000,0,0,0,0,0,0
97179,Service 604-Before and After Care (Copy),Efficiency,399011,Participant school attendance rate (Copy),98,100,100,100,100,100,0,0,0,0,0,0
97179,Service 604-Before and After Care (Copy),Output,399016,# of children served (Copy),0,0,0,0,0,71,0,0,0,0,0,0
97179,Service 604-Before and After Care (Copy),Outcome,399017,% of capacity filled per year (Copy),0,0,0,0,0,90,0,0,0,0,0,0
